Url,Song,Band
/lyric/7133548/Freddie+Hart/Blue,Blue,Freddie Hart
/lyric/7133552/Freddie+Hart/Let%27s+Pretend+We%27re+Kids+Again,Let's Pretend We're Kids Again,Freddie Hart
/lyric/7133551/Freddie+Hart/Slowly,Slowly,Freddie Hart
/lyric/7133547/Freddie+Hart/Togetherness,Togetherness,Freddie Hart
/lyric/7133554/Freddie+Hart/What+Took+You+So+Long,What Took You So Long,Freddie Hart
/lyric/7133573/Freddie+Hart/Easy+Lovin%27,Easy Lovin',Freddie Hart
/lyric/7133582/Freddie+Hart/Without+You,Without You,Freddie Hart
/lyric/7133596/Freddie+Hart/Heart,Heart,Freddie Hart
/lyric/7133595/Freddie+Hart/I%27m+in+Love,I'm in Love,Freddie Hart
/lyric/7133591/Freddie+Hart/She+Belongs+to+Me,She Belongs to Me,Freddie Hart
/lyric/7133504/Freddie+Hart/Chain+Gang,Chain Gang,Freddie Hart
/lyric/7133512/Freddie+Hart/Drink+Up+and+Go+Home,Drink Up and Go Home,Freddie Hart
/lyric/7133501/Freddie+Hart/Farther+Than+My+Eyes+Can+See,Farther Than My Eyes Can See,Freddie Hart
/lyric/7133499/Freddie+Hart/Fraulein,Fraulein,Freddie Hart
/lyric/7133506/Freddie+Hart/Key%27s+in+the+Mailbox,Key's in the Mailbox,Freddie Hart
/lyric/7133503/Freddie+Hart/Wall,Wall,Freddie Hart
/lyric/981948/Freddie+Hart/Hank+Williams%27+Guitar,Hank Williams' Guitar,Freddie Hart
/lyric/2177841/Freddie+Hart/My+Woman%27s+Man,My Woman's Man,Freddie Hart
/lyric/2009327/Freddie+Hubbard/The+Nearness+of+You+%5BTake+3%5D,The Nearness of You [Take 3],Freddie Hubbard
/lyric/1314747/Freddie+Hubbard/A+Weaver+of+Dreams,A Weaver of Dreams,Freddie Hubbard
/lyric/2366600/Freddie+Hubbard/Dedicated+to+You,Dedicated to You,Freddie Hubbard
/lyric/2366604/Freddie+Hubbard/I+Got+It+Bad+%28And+That+Ain%27t+Good%29,I Got It Bad (And That Ain't Good),Freddie Hubbard
/lyric/923780/Freddie+Hubbard/Without+a+Song,Without a Song,Freddie Hubbard
/lyric/813400/Freddie+Hubbard/Cold+Turkey,Cold Turkey,Freddie Hubbard
/lyric/813399/Freddie+Hubbard/The+Intrepid+Fox,The Intrepid Fox,Freddie Hubbard
/lyric/813396/Freddie+Hubbard/Red+Clay,Red Clay,Freddie Hubbard
/lyric/813968/Freddie+Hubbard/Moment+to+Moment,Moment to Moment,Freddie Hubbard
/lyric/828886/Freddie+Hubbard/Caravan,Caravan,Freddie Hubbard
/lyric/828880/Freddie+Hubbard/Skylark,Skylark,Freddie Hubbard
/lyric/828856/Freddie+Hubbard/I+Don%27t+Want+to+Lose+You,I Don't Want to Lose You,Freddie Hubbard
/lyric/828852/Freddie+Hubbard/Portrait+of+Jenny,Portrait of Jenny,Freddie Hubbard
/lyric/3128678/Freddie+Hubbard/One+of+a+Kind,One of a Kind,Freddie Hubbard
/lyric/828849/Freddie+Hubbard/Lazy+Afternoon,Lazy Afternoon,Freddie Hubbard
/lyric/922954/Freddie+Hubbard/You+Don%27t+Know+What+Love+Is,You Don't Know What Love Is,Freddie Hubbard
/lyric/799883/Freddie+Hubbard/Star+Eyes,Star Eyes,Freddie Hubbard
/lyric/828871/Freddie+Hubbard/Birdland,Birdland,Freddie Hubbard
/lyric/12165031/Freddie+Hubbard/When+You+Wish+Upon+a+Star,When You Wish Upon a Star,Freddie Hubbard
/lyric/5159099/Freddie+Hubbard/Misty,Misty,Freddie Hubbard
/lyric/4889989/Art+Blakey/Embraceable+You,Embraceable You,Freddie Hubbard
artist/Art%20Blakey/57191,Art Blakey,Freddie Hubbard
/lyric/287025/Freddie+Hubbard/All+or+Nothing+at+All,All or Nothing at All,Freddie Hubbard
/lyric/287014/Freddie+Hubbard/I+Wish+I+Knew,I Wish I Knew,Freddie Hubbard
/lyric/1000798/Freddie+Hubbard/Here%27s+That+Rainy+Day+%5BLive%5D,Here's That Rainy Day [Live],Freddie Hubbard
/lyric/1105157/Freddie+Hubbard/But+Beautiful,But Beautiful,Freddie Hubbard
/lyric/2589538/Freddie+Hubbard/%27Round+Midnight+%5B%23%5D,'Round Midnight [#],Freddie Hubbard
/lyric/1151664/Freddie+Hubbard/Golden+Earrings,Golden Earrings,Freddie Hubbard
/lyric/1151662/Freddie+Hubbard/Love+Me+or+Leave+Me,Love Me or Leave Me,Freddie Hubbard
/lyric/64890/Freddie+Hubbard/Wichita+Lineman,Wichita Lineman,Freddie Hubbard
/lyric/31666476/Freddie+Hubbard/If+I+Were+a+Belle,If I Were a Belle,Freddie Hubbard
/lyric/1163803/Freddie+Jackson/Good+Morning+Heartache,Good Morning Heartache,Freddie Jackson
artist/Stanley%20Turrentine/7714,Stanley Turrentine,Freddie Jackson
/lyric/1163796/Freddie+Jackson/He%27ll+Never+Love+You+%28Like+I+Do%29,He'll Never Love You (Like I Do),Freddie Jackson
/lyric/1163797/Freddie+Jackson/Love+Is+Just+a+Touch+Away,Love Is Just a Touch Away,Freddie Jackson
/lyric/1163800/Freddie+Jackson/Rock+Me+Tonight+%28For+Old+Times+Sake%29,Rock Me Tonight (For Old Times Sake),Freddie Jackson
/lyric/1936472/Freddie+Jackson/Janay,Janay,Freddie Jackson
/lyric/1936469/Freddie+Jackson/Just+Like+the+First+Time,Just Like the First Time,Freddie Jackson
/lyric/1936473/Freddie+Jackson/Still+Waiting,Still Waiting,Freddie Jackson
/lyric/2830362/Freddie+Jackson/If+You+Don%27t+Know+Me+by+Now,If You Don't Know Me by Now,Freddie Jackson
/lyric/1117084/Freddie+Jackson/All+I%27ll+Ever+Ask,All I'll Ever Ask,Freddie Jackson
artist/Najee/7206,Najee,Freddie Jackson
/lyric/1117079/Freddie+Jackson/I+Could+Use+a+Little+Love+%28Right+Now%29,I Could Use a Little Love (Right Now),Freddie Jackson
/lyric/1263076/Freddie+Jackson/Have+You+Ever+Loved+Somebody,Have You Ever Loved Somebody,Freddie Jackson
/lyric/1263066/Freddie+Jackson/I+Don%27t+Want+to+Lose+Your+Love,I Don't Want to Lose Your Love,Freddie Jackson
/lyric/1263074/Freddie+Jackson/Jam+Tonight,Jam Tonight,Freddie Jackson
/lyric/1263068/Freddie+Jackson/Look+Around,Look Around,Freddie Jackson
/lyric/1263078/Freddie+Jackson/Tasty+Love,Tasty Love,Freddie Jackson
/lyric/2701570/Freddie+Jackson/It+Takes+Two,It Takes Two,Freddie Jackson
/lyric/2701575/Freddie+Jackson/Me+and+Mrs.+Jones,Me and Mrs. Jones,Freddie Jackson
/lyric/25625682/Freddie+Jackson/I+Can%27t+Complain+-,I Can't Complain -,Freddie Jackson
artist/Melba%20Moore/4951,Melba Moore,Freddie Jackson
/lyric/2169231/Freddie+Jackson/At+Christmas,At Christmas,Freddie Jackson
/lyric/2169225/Freddie+Jackson/Have+Yourself+a+Merry+Little+Christmas,Have Yourself a Merry Little Christmas,Freddie Jackson
/lyric/2649779/Freddie+Jackson/Do+Me+Again,Do Me Again,Freddie Jackson
/lyric/25518057/Freddie+Jackson/A+Little+Bit+More+%28W%2F+Melba+Moore%29,A Little Bit More (W/ Melba Moore),Freddie Jackson
/lyric/6723504/Freddie+Jackson/You+Are+My+Lady+%5BLive%5D,You Are My Lady [Live],Freddie Jackson
/lyric/8483042/Freddie+Jackson/Save+the+Best+for+Last,Save the Best for Last,Freddie Jackson
/lyric/4299327/Freddie+Jones/Don%27t+Worry+About+A+Thing,Don't Worry About A Thing,Freddie Jones
/lyric/4299329/Freddie+Jones/For+The+Love+Of+You,For The Love Of You,Freddie Jones
/lyric/4299330/Freddie+Jones/That%27s+the+Way+Love+Goes,That's the Way Love Goes,Freddie Jones
/lyric/1503578/Freddie+Keppard/The+One+I+Love+%28Belongs+to+Somebody+Else%29,The One I Love (Belongs to Somebody Else),Freddie Keppard
/lyric/2760899/Freddie+King/Get+Out+of+My+Life+Woman,Get Out of My Life Woman,Freddie King
/lyric/883526/Freddie+King/Five+Long+Years,Five Long Years,Freddie King
/lyric/883527/Freddie+King/Key+to+the+Highway,Key to the Highway,Freddie King
/lyric/883530/Freddie+King/Walking+by+Myself,Walking by Myself,Freddie King
/lyric/883525/Freddie+King/Worried+Life+Blues,Worried Life Blues,Freddie King
/lyric/986549/Freddie+King/Ain%27t+No+Sunshine,Ain't No Sunshine,Freddie King
/lyric/986546/Freddie+King/Can%27t+Trust+Your+Neighbor,Can't Trust Your Neighbor,Freddie King
/lyric/986550/Freddie+King/The+Sky+Is+Crying,The Sky Is Crying,Freddie King
/lyric/1072361/Freddie+King/I+Had+a+Dream,I Had a Dream,Freddie King
/lyric/5366312/Freddie+King/Ain%27t+That+I+Don%27t+Love+You,Ain't That I Don't Love You,Freddie King
/lyric/520465/Freddie+King/I%27m+Tore+Down,I'm Tore Down,Freddie King
/lyric/520472/Freddie+King/Someday+After+Awhile+%28You%27ll+Be+Sorry%29,Someday After Awhile (You'll Be Sorry),Freddie King
/lyric/17494107/Freddie+King/I+Just+Want+to+Make+Love+to+You,I Just Want to Make Love to You,Freddie King
/lyric/1172835/Reed%2C+Lulu/I+Know,I Know,Freddie King
artist/Reed%2C%20Lulu/0,"Reed, Lulu",Freddie King
artist/Sonny%20Thompson/36573,Sonny Thompson,Freddie King
artist/Thompson/470141,Thompson,Freddie King
artist/Reed/1676069,Reed,Freddie King
/lyric/79006/Freddie+King/Big+Leg+Woman+%28With+a+Short+Short+Mini+Skirt%29,Big Leg Woman (With a Short Short Mini Skirt),Freddie King
/lyric/79008/Freddie+King/Have+You+Ever+Loved+a+Woman,Have You Ever Loved a Woman,Freddie King
/lyric/79011/Freddie+King/Let+the+Good+Times+Roll,Let the Good Times Roll,Freddie King
/lyric/78523/Freddie+King/Going+Down,Going Down,Freddie King
/lyric/78533/Freddie+King/I%27m+Ready,I'm Ready,Freddie King
/lyric/78525/Freddie+King/Living+on+the+Highway,Living on the Highway,Freddie King
/lyric/78524/Freddie+King/Lowdown+in+Lodi,Lowdown in Lodi,Freddie King
/lyric/78531/Freddie+King/Same+Old+Blues,Same Old Blues,Freddie King
/lyric/78529/Freddie+King/Woman+Across+the+River,Woman Across the River,Freddie King
/lyric/4430522/Freddie+King/Whole+Lotta+Lovin%27,Whole Lotta Lovin',Freddie King
/lyric/3206006/Freddie+King/Gimme+Some+Lovin%27,Gimme Some Lovin',Freddie King
/lyric/3206012/Freddie+King/I+Just+Want+to+Make+Love+to+You+%5B%23%5D,I Just Want to Make Love to You [#],Freddie King
/lyric/3205998/Freddie+King/Leave+My+Woman+Alone,Leave My Woman Alone,Freddie King
/lyric/3206010/Freddie+King/Something+You+Got+%5B%23%5D,Something You Got [#],Freddie King
/lyric/1781241/Freddie+King/Hey+Baby,Hey Baby,Freddie King
/lyric/1784213/Freddie+King/Look+on+Yonder+Wall,Look on Yonder Wall,Freddie King
/lyric/965551/Freddie+King/Sweet+Home+Chicago,Sweet Home Chicago,Freddie King
/lyric/965542/Freddie+King/That%27s+All+Right,That's All Right,Freddie King
/lyric/16043190/Freddie+King/Big+Legged+Woman,Big Legged Woman,Freddie King
/lyric/9805606/Freddie+King/Woman+Across+the+River+%5B%2A%5D,Woman Across the River [*],Freddie King
/lyric/7426043/Freddie+Mart%C3%ADnez/Prendido+a+un+Sentimiento+%5BUga-Chaca%5D,Prendido a un Sentimiento [Uga-Chaca],Freddie Martínez
/lyric/7394686/Freddie+Mart%C3%ADnez/Venus,Venus,Freddie Martínez
/lyric/336596/Freddie+McCoy/The+Girl+from+Ipanema,The Girl from Ipanema,Freddie McCoy
/lyric/634582/Freddie+McCoy/I+Was+Made+to+Love+Her,I Was Made to Love Her,Freddie McCoy
/lyric/634583/Freddie+McCoy/You+Keep+Me+Hangin%27+On,You Keep Me Hangin' On,Freddie McCoy
/lyric/95288/Freddie+McCoy/And+I+Love+Her,And I Love Her,Freddie McCoy
/lyric/95301/Freddie+McCoy/You+Stepped+Out+of+a+Dream,You Stepped Out of a Dream,Freddie McCoy
/lyric/964386/Roots+Radics/Big+Ship,Big Ship,Freddie McGregor
artist/Roots%20Radics/34521,Roots Radics,Freddie McGregor
/lyric/874898/Freddie+McGregor/Oh+No%2C+Not+My+Baby,"Oh No, Not My Baby",Freddie McGregor
/lyric/1514974/Freddie+McGregor/Can+I+Change+My+Mind,Can I Change My Mind,Freddie McGregor
/lyric/3456566/Freddie+McGregor/Brandy,Brandy,Freddie McGregor
/lyric/1692486/Freddie+McGregor/Apple+of+My+Eye,Apple of My Eye,Freddie McGregor
/lyric/30252321/Freddie+McGregor/There+Is+a+Reward+for+Me,There Is a Reward for Me,Freddie McGregor
/lyric/8235895/Freddie+McGregor/Ooh+Child,Ooh Child,Freddie McGregor
/lyric/8235897/Marcia+Griffiths/United+We+Stand,United We Stand,Freddie McGregor
artist/Marcia%20Griffiths/82323,Marcia Griffiths,Freddie McGregor
/lyric/1505607/Freddie+McKay/Oh+Carol,Oh Carol,Freddie McKay
/lyric/181230/Freddie+Mercury/Foolin%27+Around,Foolin' Around,Freddie Mercury
/lyric/181229/Freddie+Mercury/I+Was+Born+to+Love+You,I Was Born to Love You,Freddie Mercury
/lyric/181227/Freddie+Mercury/Let%27s+Turn+It+On,Let's Turn It On,Freddie Mercury
/lyric/181237/Freddie+Mercury/Love+Me+Like+There%27s+No+Tomorrow,Love Me Like There's No Tomorrow,Freddie Mercury
/lyric/181228/Freddie+Mercury/Made+in+Heaven,Made in Heaven,Freddie Mercury
/lyric/181233/Freddie+Mercury/Man+Made+Paradise,Man Made Paradise,Freddie Mercury
/lyric/181232/Freddie+Mercury/Mr.+Bad+Guy,Mr. Bad Guy,Freddie Mercury
/lyric/181236/Freddie+Mercury/My+Love+Is+Dangerous,My Love Is Dangerous,Freddie Mercury
/lyric/181234/Freddie+Mercury/There+Must+Be+More+to+Life+Than+This,There Must Be More to Life Than This,Freddie Mercury
/lyric/181231/Freddie+Mercury/Your+Kind+of+Lover,Your Kind of Lover,Freddie Mercury
/lyric/289769/Freddie+Mercury/Time,Time,Freddie Mercury
/lyric/1038841/Freddie+Mercury/Ensue%C3%B1o,Ensueño,Freddie Mercury
artist/Montserrat%20Caball%C3%A9/61541,Montserrat Caballé,Freddie Mercury
/lyric/1038840/Freddie+Mercury/The+Fallen+Priest,The Fallen Priest,Freddie Mercury
artist/Montserrat%20Caball%C3%A9/61541,Montserrat Caballé,Freddie Mercury
/lyric/1038843/Freddie+Mercury/Guide+Me+Home,Guide Me Home,Freddie Mercury
artist/Montserrat%20Caball%C3%A9/61541,Montserrat Caballé,Freddie Mercury
/lyric/1038839/Freddie+Mercury/La+Japonaise,La Japonaise,Freddie Mercury
artist/Montserrat%20Caball%C3%A9/61541,Montserrat Caballé,Freddie Mercury
/lyric/1038845/Freddie+Mercury/Overture+Piccante,Overture Piccante,Freddie Mercury
artist/Montserrat%20Caball%C3%A9/61541,Montserrat Caballé,Freddie Mercury
/lyric/337401/Freddie+Mercury/Barcelona,Barcelona,Freddie Mercury
/lyric/337402/Freddie+Mercury/Golden+Boy,Golden Boy,Freddie Mercury
/lyric/337403/Freddie+Mercury/How+Can+I+Go+On%3F,How Can I Go On?,Freddie Mercury
/lyric/680803/Freddie+Mercury/Love+Kills,Love Kills,Freddie Mercury
/lyric/4340971/Freddie+Mercury/I+Can+Hear+Music+%5BLarry+Lurex%2C+1973+Single%5D,"I Can Hear Music [Larry Lurex, 1973 Single]",Freddie Mercury
/lyric/4340974/Freddie+Mercury/Living+on+My+Own+%5BRadio+Mix%5D,Living on My Own [Radio Mix],Freddie Mercury
/lyric/4340976/Freddie+Mercury/Time+%5B2000+Remix%5D,Time [2000 Remix],Freddie Mercury
/lyric/9757486/Freddie+Mercury/Foolin%27+Around+%5BEarly+Version%5D,Foolin' Around [Early Version],Freddie Mercury
/lyric/9757475/Freddie+Mercury/Guide+Me+Home+%5BPiano+Version%5D%5B%2A%5D,Guide Me Home [Piano Version][*],Freddie Mercury
/lyric/9757485/Freddie+Mercury/I+Was+Born+to+Love+You+%5BExtended+Version%5D,I Was Born to Love You [Extended Version],Freddie Mercury
/lyric/9757481/Freddie+Mercury/I+Was+Born+to+Love+You+%5BGeorge+DeMure+Almost+Vocal+Mix%5D,I Was Born to Love You [George DeMure Almost Vocal Mix],Freddie Mercury
/lyric/9757478/Freddie+Mercury/Living+on+My+Own+%5BThe+Egg+Remix%5D,Living on My Own [The Egg Remix],Freddie Mercury
/lyric/9757483/Freddie+Mercury/Love+Making+Love+%5BDemo+Version%5D,Love Making Love [Demo Version],Freddie Mercury
/lyric/9757477/Freddie+Mercury/Made+in+Heaven+%5BExtended+Version%5D,Made in Heaven [Extended Version],Freddie Mercury
/lyric/9757480/Freddie+Mercury/Mr+Bad+Guy+%5BBad+Circulation+Version%5D,Mr Bad Guy [Bad Circulation Version],Freddie Mercury
/lyric/9757482/Freddie+Mercury/My+Love+Is+Dangerous+%5BExtended+Version%5D,My Love Is Dangerous [Extended Version],Freddie Mercury
/lyric/9757489/Freddie+Mercury/Your+Kind+of+Lover+%5BVocal+%26+Piano+Version%5D,Your Kind of Lover [Vocal & Piano Version],Freddie Mercury
/lyric/10639489/Freddie+Mercury/Barcelona+%5BDVD%5D,Barcelona [DVD],Freddie Mercury
artist/Montserrat%20Caball%C3%A9/61541,Montserrat Caballé,Freddie Mercury
/lyric/10639493/Freddie+Mercury/How+Can+I+Go+On+%5BDVD%5D,How Can I Go On [DVD],Freddie Mercury
artist/Montserrat%20Caball%C3%A9/61541,Montserrat Caballé,Freddie Mercury
/lyric/10639491/Freddie+Mercury/I+Was+Born+to+Love+You+%5BDVD%5D,I Was Born to Love You [DVD],Freddie Mercury
/lyric/9757325/Freddie+Mercury/Goin%27+Back+%5BLarru+Lurex%2C+1973+B-Side%5D,"Goin' Back [Larru Lurex, 1973 B-Side]",Freddie Mercury
/lyric/9757321/Freddie+Mercury/Mr+Bad+Guy,Mr Bad Guy,Freddie Mercury
/lyric/5763320/Freddie+Morgan/Bye+Bye+Blues,Bye Bye Blues,Freddie Morgan
/lyric/2279105/Freddie+Ravel/In+a+Sentimental+Mood,In a Sentimental Mood,Freddie Ravel
/lyric/1896317/Freddie+Redd/Get+Happy,Get Happy,Freddie Redd
artist/Freddie%20Redd%20Trio/196809,Freddie Redd Trio,Freddie Redd
/lyric/566417/Freddie+Redd/I%27ll+Remember+April,I'll Remember April,Freddie Redd
/lyric/566415/Freddie+Redd/Just+Squeeze+Me+%28But+Don%27t+Tease+Me%29,Just Squeeze Me (But Don't Tease Me),Freddie Redd
/lyric/566416/Freddie+Redd/Once+in+a+While,Once in a While,Freddie Redd
/lyric/804564/Freddie+Roach/You%27ve+Got+Your+Troubles,You've Got Your Troubles,Freddie Roach
/lyric/5289456/Freddie+Roach/Money+%28That%27s+What+I+Want%29,Money (That's What I Want),Freddie Roach
/lyric/1108398/Freddie+Scott/On+Broadway,On Broadway,Freddie Scott
/lyric/1108397/Freddie+Scott/Where+Does+Love+Go,Where Does Love Go,Freddie Scott
/lyric/1960437/Freddie+Scott/%28You%29+Got+What+I+Need,(You) Got What I Need,Freddie Scott
/lyric/16941981/Freddie+Scott/Laura,Laura,Freddie Scott
/lyric/16941978/Freddie+Scott/Spanish+Harlem,Spanish Harlem,Freddie Scott
/lyric/4225115/Freddie+Slack/Body+and+Soul,Body and Soul,Freddie Slack
artist/Barney%20Bigard/56654,Barney Bigard,Freddie Slack
/lyric/8224821/Freddie+Slack/I+Lost+My+Sugar+in+Salt+Lake+City,I Lost My Sugar in Salt Lake City,Freddie Slack
artist/Johnny%20Mercer/105265,Johnny Mercer,Freddie Slack
/lyric/34078352/Ella+Mae+Morse/40+Cups+of+Coffee,40 Cups of Coffee,Freddie Slack
artist/Ella%20Mae%20Morse/3133,Ella Mae Morse,Freddie Slack
/lyric/34078358/Ella+Mae+Morse/I+Love+You%2C+Yes+I+Do,"I Love You, Yes I Do",Freddie Slack
artist/Ella%20Mae%20Morse/3133,Ella Mae Morse,Freddie Slack
/lyric/34078356/Ella+Mae+Morse/Oakie+Boogie,Oakie Boogie,Freddie Slack
artist/Ella%20Mae%20Morse/3133,Ella Mae Morse,Freddie Slack
/lyric/14734929/Freddie+Wadling/Over+the+Rainbow,Over the Rainbow,Freddie Wadling
/lyric/24532830/Freddy+Breck/%C3%9Cberall+Auf+Der+Welt,Ăberall Auf Der Welt,Freddy Breck
/lyric/916625/Freddy+Cannon/Dedication+Song,Dedication Song,Freddy Cannon
/lyric/916628/Freddy+Cannon/For+Me+and+My+Gal,For Me and My Gal,Freddy Cannon
/lyric/916618/Freddy+Cannon/Way+Down+Yonder+in+New+Orleans,Way Down Yonder in New Orleans,Freddy Cannon
/lyric/916620/Freddy+Cannon/Where+the+Action+Is,Where the Action Is,Freddy Cannon
/lyric/2528000/Freddy+Cannon/Action+%5BFrom+TV+Production+Where+the+Action+Is%5D,Action [From TV Production Where the Action Is],Freddy Cannon
/lyric/2527992/Freddy+Cannon/Muskrat+Ramble,Muskrat Ramble,Freddy Cannon
/lyric/3962111/Freddy+Cannon/Bye+Bye+Blues,Bye Bye Blues,Freddy Cannon
/lyric/3962101/Freddy+Cannon/California%2C+Here+I+Come,"California, Here I Come",Freddy Cannon
/lyric/5074798/Freddy+Cannon/California+Sun,California Sun,Freddy Cannon
/lyric/5074803/Freddy+Cannon/I+Want+to+Hold+Your+Hand,I Want to Hold Your Hand,Freddy Cannon
/lyric/5071351/Freddy+Cannon/Alice+Blue+Gown,Alice Blue Gown,Freddy Cannon
/lyric/5071347/Freddy+Cannon/Blue+Skies,Blue Skies,Freddy Cannon
/lyric/5071345/Freddy+Cannon/Five+Foot+Two%2C+Eyes+of+Blue,"Five Foot Two, Eyes of Blue",Freddy Cannon
/lyric/5071352/Freddy+Cannon/The+House+of+Blue+Lights,The House of Blue Lights,Freddy Cannon
/lyric/5071353/Freddy+Cannon/The+Old+Piano+Roll+Blues,The Old Piano Roll Blues,Freddy Cannon
/lyric/5912023/Freddy+Cannon/Santa+Claus+Is+Coming+to+Town,Santa Claus Is Coming to Town,Freddy Cannon
/lyric/28324246/Freddy+Cannon/St+Louis+Blues,St Louis Blues,Freddy Cannon
/lyric/7092982/Freddy+Cole/Funny+%28Not+Much%29,Funny (Not Much),Freddy Cole
/lyric/7092976/Freddy+Cole/I+Just+Found+Out+About+Love,I Just Found Out About Love,Freddy Cole
/lyric/7092975/Freddy+Cole/Overjoyed,Overjoyed,Freddy Cole
/lyric/7092979/Freddy+Cole/Sunday%2C+Monday+or+Always,"Sunday, Monday or Always",Freddy Cole
/lyric/2127261/Freddy+Cole/Am+I+Blue,Am I Blue,Freddy Cole
/lyric/2127260/Freddy+Cole/I+Almost+Lost+My+Mind,I Almost Lost My Mind,Freddy Cole
/lyric/3072933/Freddy+Cole/Easy+to+Love,Easy to Love,Freddy Cole
/lyric/3072935/Freddy+Cole/A+Place+in+the+Sun+%28Movin%27+On%29,A Place in the Sun (Movin' On),Freddy Cole
/lyric/3072936/Freddy+Cole/Sunday+Kind+of+Love,Sunday Kind of Love,Freddy Cole
/lyric/3036409/Freddy+Cole/I%27m+a+Fool+to+Want+You,I'm a Fool to Want You,Freddy Cole
/lyric/3036415/Freddy+Cole/This+Is+Always,This Is Always,Freddy Cole
/lyric/3072925/Freddy+Cole/Blue+Christmas,Blue Christmas,Freddy Cole
/lyric/3072928/Freddy+Cole/O+Little+Town+of+Bethlehem,O Little Town of Bethlehem,Freddy Cole
/lyric/3072890/Freddy+Cole/%28How+Little+It+Matters%29+How+Little+We+Know,(How Little It Matters) How Little We Know,Freddy Cole
/lyric/3072896/Freddy+Cole/Angel+Eyes,Angel Eyes,Freddy Cole
/lyric/3072895/Freddy+Cole/If+I+Had+You,If I Had You,Freddy Cole
/lyric/3072893/Freddy+Cole/Never+Let+Me+Go,Never Let Me Go,Freddy Cole
/lyric/3072897/Freddy+Cole/Temptation,Temptation,Freddy Cole
/lyric/1475778/Freddy+Cole/An+Affair+to+Remember,An Affair to Remember,Freddy Cole
/lyric/1475784/Freddy+Cole/As+Long+as+I%27m+Singing,As Long as I'm Singing,Freddy Cole
/lyric/1475786/Freddy+Cole/My+Heart+Stood+Still,My Heart Stood Still,Freddy Cole
/lyric/1475783/Freddy+Cole/My+Silent+Love,My Silent Love,Freddy Cole
/lyric/1475776/Freddy+Cole/That%27s+All,That's All,Freddy Cole
/lyric/2817165/Freddy+Cole/I+Remember+You,I Remember You,Freddy Cole
/lyric/2817161/Freddy+Cole/Love+Is+a+Many+Splender+Thing,Love Is a Many Splender Thing,Freddy Cole
/lyric/2817156/Freddy+Cole/You%27d+Be+So+Nice+to+Come+Home+To,You'd Be So Nice to Come Home To,Freddy Cole
/lyric/1295022/Freddy+Cole/Candy,Candy,Freddy Cole
/lyric/1295023/Freddy+Cole/For+All+We+Know,For All We Know,Freddy Cole
/lyric/1295031/Freddy+Cole/I%27ll+Be+Seeing+You,I'll Be Seeing You,Freddy Cole
/lyric/1295021/Freddy+Cole/In+the+Still+of+the+Night,In the Still of the Night,Freddy Cole
/lyric/1295028/Freddy+Cole/Love+Walked+In,Love Walked In,Freddy Cole
/lyric/1295019/Freddy+Cole/To+the+Ends+of+the+Earth,To the Ends of the Earth,Freddy Cole
/lyric/2711349/Freddy+Cole/On+My+Way+to+You,On My Way to You,Freddy Cole
/lyric/2711353/Freddy+Cole/A+Sinner+Kissed+an+Angel,A Sinner Kissed an Angel,Freddy Cole
/lyric/2979946/Freddy+Cole/How+Do+You+Keep+the+Music+Playing%3F,How Do You Keep the Music Playing?,Freddy Cole
/lyric/2979945/Freddy+Cole/I+Will+Wait+for+You,I Will Wait for You,Freddy Cole
/lyric/2979950/Freddy+Cole/The+Windmills+of+Your+Mind,The Windmills of Your Mind,Freddy Cole
/lyric/3600218/Freddy+Cole/Smoke+Gets+in+Your+Eyes,Smoke Gets in Your Eyes,Freddy Cole
/lyric/3600214/Freddy+Cole/Through+a+Long+and+Sleepless+Night,Through a Long and Sleepless Night,Freddy Cole
